CSIScontractID,idvpiid,piid,ILabel,CLabel,TLabel,CountOfTransactions
22634256,SPM7L107D7002,15JE,PBL-DLA-PBLLike,NULL,NULL,1
22634257,SPM7L107D7002,15JR,PBL-DLA-PBLLike,NULL,NULL,1
22634258,SPM7L107D7002,15JS,PBL-DLA-PBLLike,NULL,NULL,1
22634259,SPM7L107D7002,15KD,PBL-DLA-PBLLike,NULL,NULL,1
22634260,SPM7L107D7002,15KF,PBL-DLA-PBLLike,NULL,NULL,1
22634261,SPM7L107D7002,15KQ,PBL-DLA-PBLLike,NULL,NULL,1
22634262,SPM7L107D7002,15LZ,PBL-DLA-PBLLike,NULL,NULL,1
22634263,SPM7L107D7002,15MC,PBL-DLA-PBLLike,NULL,NULL,1
22634264,SPM7L107D7002,15ML,PBL-DLA-PBLLike,NULL,NULL,1
22634265,SPM7L107D7002,15MZ,PBL-DLA-PBLLike,NULL,NULL,1
22634266,SPM7L107D7002,15NQ,PBL-DLA-PBLLike,NULL,NULL,1
22634267,SPM7L107D7002,15NT,PBL-DLA-PBLLike,NULL,NULL,1
22634268,SPM7L107D7002,15NU,PBL-DLA-PBLLike,NULL,NULL,1
22634269,SPM7L107D7002,15PC,PBL-DLA-PBLLike,NULL,NULL,1
22634270,SPM7L107D7002,15PD,PBL-DLA-PBLLike,NULL,NULL,1
22634271,SPM7L107D7002,15PF,PBL-DLA-PBLLike,NULL,NULL,1
22634272,SPM7L107D7002,15PG,PBL-DLA-PBLLike,NULL,NULL,1
22634273,SPM7L107D7002,15PJ,PBL-DLA-PBLLike,NULL,NULL,1
22634274,SPM7L107D7002,15PM,PBL-DLA-PBLLike,NULL,NULL,1
22634275,SPM7L107D7002,15PN,PBL-DLA-PBLLike,NULL,NULL,1
22634276,SPM7L107D7002,15PP,PBL-DLA-PBLLike,NULL,NULL,1
22634277,SPM7L107D7002,15PS,PBL-DLA-PBLLike,NULL,NULL,1
22634278,SPM7L107D7002,15PT,PBL-DLA-PBLLike,NULL,NULL,1
22634279,SPM7L107D7002,15QH,PBL-DLA-PBLLike,NULL,NULL,1
22634280,SPM7L107D7002,15QQ,PBL-DLA-PBLLike,NULL,NULL,1
22634281,SPM7L107D7002,15RJ,PBL-DLA-PBLLike,NULL,NULL,1
22634282,SPM7L107D7002,15RN,PBL-DLA-PBLLike,NULL,NULL,1
22634283,SPM7L107D7002,15RR,PBL-DLA-PBLLike,NULL,NULL,1
22634284,SPM7L107D7002,15RT,PBL-DLA-PBLLike,NULL,NULL,1
22634285,SPM7L107D7002,15TB,PBL-DLA-PBLLike,NULL,NULL,1
22634286,SPM7L107D7002,15TG,PBL-DLA-PBLLike,NULL,NULL,1
22634287,SPM7L107D7002,15TH,PBL-DLA-PBLLike,NULL,NULL,1
22634288,SPM7L107D7002,15TL,PBL-DLA-PBLLike,NULL,NULL,1
22634289,SPM7L107D7002,15TR,PBL-DLA-PBLLike,NULL,NULL,1
22634290,SPM7L107D7002,15UX,PBL-DLA-PBLLike,NULL,NULL,1
22634291,SPM7L107D7002,15VA,PBL-DLA-PBLLike,NULL,NULL,1
22634292,SPM7L107D7002,15VD,PBL-DLA-PBLLike,NULL,NULL,1
22634293,SPM7L107D7002,15VE,PBL-DLA-PBLLike,NULL,NULL,1
22634294,SPM7L107D7002,15WR,PBL-DLA-PBLLike,NULL,NULL,1
22634295,SPM7L107D7002,15WZ,PBL-DLA-PBLLike,NULL,NULL,1
22634296,SPM7L107D7002,15XE,PBL-DLA-PBLLike,NULL,NULL,1
22634297,SPM7L107D7002,15XF,PBL-DLA-PBLLike,NULL,NULL,1
22634298,SPM7L107D7002,15XG,PBL-DLA-PBLLike,NULL,NULL,1
22634299,SPM7L107D7002,15XX,PBL-DLA-PBLLike,NULL,NULL,1
22634300,SPM7L107D7002,15YC,PBL-DLA-PBLLike,NULL,NULL,1
22634301,SPM7L107D7002,15YX,PBL-DLA-PBLLike,NULL,NULL,1
22634302,SPM7L107D7002,15YY,PBL-DLA-PBLLike,NULL,NULL,1
22634303,SPM7L107D7002,15YZ,PBL-DLA-PBLLike,NULL,NULL,1
22634304,SPM7L107D7002,15ZA,PBL-DLA-PBLLike,NULL,NULL,1
22634305,SPM7L107D7002,15ZG,PBL-DLA-PBLLike,NULL,NULL,1
22634306,SPM7L107D7002,160F,PBL-DLA-PBLLike,NULL,NULL,1
22634307,SPM7L107D7002,160G,PBL-DLA-PBLLike,NULL,NULL,1
22634308,SPM7L107D7002,160H,PBL-DLA-PBLLike,NULL,NULL,1
22634309,SPM7L107D7002,160J,PBL-DLA-PBLLike,NULL,NULL,1
22634310,SPM7L107D7002,160M,PBL-DLA-PBLLike,NULL,NULL,1
22634311,SPM7L107D7002,160N,PBL-DLA-PBLLike,NULL,NULL,1
22634312,SPM7L107D7002,1619,PBL-DLA-PBLLike,NULL,NULL,1
22634313,SPM7L107D7002,161L,PBL-DLA-PBLLike,NULL,NULL,1
22634314,SPM7L107D7002,161M,PBL-DLA-PBLLike,NULL,NULL,1
22634315,SPM7L107D7002,161P,PBL-DLA-PBLLike,NULL,NULL,1
22634316,SPM7L107D7002,161S,PBL-DLA-PBLLike,NULL,NULL,1
22634317,SPM7L107D7002,1620,PBL-DLA-PBLLike,NULL,NULL,1
22634318,SPM7L107D7002,1621,PBL-DLA-PBLLike,NULL,NULL,1
22634319,SPM7L107D7002,162M,PBL-DLA-PBLLike,NULL,NULL,1
22634320,SPM7L107D7002,162N,PBL-DLA-PBLLike,NULL,NULL,1
22634321,SPM7L107D7002,162T,PBL-DLA-PBLLike,NULL,NULL,1
22634322,SPM7L107D7002,163F,PBL-DLA-PBLLike,NULL,NULL,1
22634323,SPM7L107D7002,163S,PBL-DLA-PBLLike,NULL,NULL,1
22634324,SPM7L107D7002,1649,PBL-DLA-PBLLike,NULL,NULL,1
22634325,SPM7L107D7002,164T,PBL-DLA-PBLLike,NULL,NULL,1
22634326,SPM7L107D7002,1655,PBL-DLA-PBLLike,NULL,NULL,1
22634327,SPM7L107D7002,165G,PBL-DLA-PBLLike,NULL,NULL,1
22634328,SPM7L107D7002,165K,PBL-DLA-PBLLike,NULL,NULL,1
22634329,SPM7L107D7002,165R,PBL-DLA-PBLLike,NULL,NULL,1
22634330,SPM7L107D7002,1668,PBL-DLA-PBLLike,NULL,NULL,1
22634331,SPM7L107D7002,166C,PBL-DLA-PBLLike,NULL,NULL,1
22634332,SPM7L107D7002,166H,PBL-DLA-PBLLike,NULL,NULL,1
22634333,SPM7L107D7002,166P,PBL-DLA-PBLLike,NULL,NULL,1
22634334,SPM7L107D7002,166Y,PBL-DLA-PBLLike,NULL,NULL,1
22634335,SPM7L107D7002,166Z,PBL-DLA-PBLLike,NULL,NULL,1
22634336,SPM7L107D7002,167D,PBL-DLA-PBLLike,NULL,NULL,1
22634337,SPM7L107D7002,167L,PBL-DLA-PBLLike,NULL,NULL,1
22634338,SPM7L107D7002,167X,PBL-DLA-PBLLike,NULL,NULL,1
22634339,SPM7L107D7002,168W,PBL-DLA-PBLLike,NULL,NULL,1
22634340,SPM7L107D7002,169Y,PBL-DLA-PBLLike,NULL,NULL,1
22634341,SPM7L107D7002,16AR,PBL-DLA-PBLLike,NULL,NULL,1
22634342,SPM7L107D7002,16AS,PBL-DLA-PBLLike,NULL,NULL,1
22634343,SPM7L107D7002,16BG,PBL-DLA-PBLLike,NULL,NULL,1
22634344,SPM7L107D7002,16BH,PBL-DLA-PBLLike,NULL,NULL,1
22634345,SPM7L107D7002,16BL,PBL-DLA-PBLLike,NULL,NULL,1
22634346,SPM7L107D7002,16BP,PBL-DLA-PBLLike,NULL,NULL,1
22634347,SPM7L107D7002,16CR,PBL-DLA-PBLLike,NULL,NULL,1
22634348,SPM7L107D7002,16DK,PBL-DLA-PBLLike,NULL,NULL,1
22634349,SPM7L107D7002,16HC,PBL-DLA-PBLLike,NULL,NULL,1
22634350,SPM7L107D7002,16HG,PBL-DLA-PBLLike,NULL,NULL,1
22634351,SPM7L107D7002,16HQ,PBL-DLA-PBLLike,NULL,NULL,1
22634352,SPM7L107D7002,16HR,PBL-DLA-PBLLike,NULL,NULL,1
22634353,SPM7L107D7002,16HT,PBL-DLA-PBLLike,NULL,NULL,1
22634354,SPM7L107D7002,16JK,PBL-DLA-PBLLike,NULL,NULL,1
22634355,SPM7L107D7002,16JW,PBL-DLA-PBLLike,NULL,NULL,1
22634356,SPM7L107D7002,16JX,PBL-DLA-PBLLike,NULL,NULL,1
22634357,SPM7L107D7002,16KB,PBL-DLA-PBLLike,NULL,NULL,1
22634358,SPM7L107D7002,16KM,PBL-DLA-PBLLike,NULL,NULL,1
22634359,SPM7L107D7002,16KR,PBL-DLA-PBLLike,NULL,NULL,1
22634360,SPM7L107D7002,16LH,PBL-DLA-PBLLike,NULL,NULL,1
22634361,SPM7L107D7002,16LT,PBL-DLA-PBLLike,NULL,NULL,1
22634362,SPM7L107D7002,16PH,PBL-DLA-PBLLike,NULL,NULL,1
22634363,SPM7L107D7002,16PK,PBL-DLA-PBLLike,NULL,NULL,1
22634364,SPM7L107D7002,16QB,PBL-DLA-PBLLike,NULL,NULL,1
22634365,SPM7L107D7002,16QF,PBL-DLA-PBLLike,NULL,NULL,1
22634366,SPM7L107D7002,16QH,PBL-DLA-PBLLike,NULL,NULL,1
22634367,SPM7L107D7002,16QL,PBL-DLA-PBLLike,NULL,NULL,1
22634368,SPM7L107D7002,16QR,PBL-DLA-PBLLike,NULL,NULL,1
22634369,SPM7L107D7002,16RB,PBL-DLA-PBLLike,NULL,NULL,1
22634370,SPM7L107D7002,16RH,PBL-DLA-PBLLike,NULL,NULL,1
22634371,SPM7L107D7002,16RN,PBL-DLA-PBLLike,NULL,NULL,1
22634372,SPM7L107D7002,16RP,PBL-DLA-PBLLike,NULL,NULL,1
22634373,SPM7L107D7002,16RZ,PBL-DLA-PBLLike,NULL,NULL,1
22634374,SPM7L107D7002,16SB,PBL-DLA-PBLLike,NULL,NULL,1
22634375,SPM7L107D7002,16SD,PBL-DLA-PBLLike,NULL,NULL,1
22634376,SPM7L107D7002,16SF,PBL-DLA-PBLLike,NULL,NULL,1
22634377,SPM7L107D7002,16SH,PBL-DLA-PBLLike,NULL,NULL,1
22634378,SPM7L107D7002,16SM,PBL-DLA-PBLLike,NULL,NULL,1
22634379,SPM7L107D7002,16SW,PBL-DLA-PBLLike,NULL,NULL,1
22634380,SPM7L107D7002,16SX,PBL-DLA-PBLLike,NULL,NULL,1
22634381,SPM7L107D7002,16SY,PBL-DLA-PBLLike,NULL,NULL,1
22634382,SPM7L107D7002,16TB,PBL-DLA-PBLLike,NULL,NULL,1
22634383,SPM7L107D7002,16TC,PBL-DLA-PBLLike,NULL,NULL,1
22634384,SPM7L107D7002,16TP,PBL-DLA-PBLLike,NULL,NULL,1
22634385,SPM7L107D7002,16TR,PBL-DLA-PBLLike,NULL,NULL,1
22634386,SPM7L107D7002,16TW,PBL-DLA-PBLLike,NULL,NULL,1
22634387,SPM7L107D7002,16TZ,PBL-DLA-PBLLike,NULL,NULL,1
22634388,SPM7L107D7002,16UB,PBL-DLA-PBLLike,NULL,NULL,1
22634389,SPM7L107D7002,16UC,PBL-DLA-PBLLike,NULL,NULL,1
22634390,SPM7L107D7002,16UD,PBL-DLA-PBLLike,NULL,NULL,1
22634391,SPM7L107D7002,16UF,PBL-DLA-PBLLike,NULL,NULL,1
22634392,SPM7L107D7002,16UG,PBL-DLA-PBLLike,NULL,NULL,1
22634393,SPM7L107D7002,16UH,PBL-DLA-PBLLike,NULL,NULL,1
22634394,SPM7L107D7002,16UJ,PBL-DLA-PBLLike,NULL,NULL,1
22634395,SPM7L107D7002,16UK,PBL-DLA-PBLLike,NULL,NULL,1
22634396,SPM7L107D7002,16UV,PBL-DLA-PBLLike,NULL,NULL,1
22634397,SPM7L107D7002,16VH,PBL-DLA-PBLLike,NULL,NULL,1
22634398,SPM7L107D7002,16VJ,PBL-DLA-PBLLike,NULL,NULL,1
22634399,SPM7L107D7002,16WK,PBL-DLA-PBLLike,NULL,NULL,1
22634400,SPM7L107D7002,16WY,PBL-DLA-PBLLike,NULL,NULL,1
22634401,SPM7L107D7002,16XC,PBL-DLA-PBLLike,NULL,NULL,1
22634402,SPM7L107D7002,16XF,PBL-DLA-PBLLike,NULL,NULL,1
22634403,SPM7L107D7002,16XG,PBL-DLA-PBLLike,NULL,NULL,1
22634404,SPM7L107D7002,16XT,PBL-DLA-PBLLike,NULL,NULL,1
22634405,SPM7L107D7002,16YS,PBL-DLA-PBLLike,NULL,NULL,1
22634406,SPM7L107D7002,16ZE,PBL-DLA-PBLLike,NULL,NULL,1
22634407,SPM7L107D7002,16ZH,PBL-DLA-PBLLike,NULL,NULL,1
22634408,SPM7L107D7002,16ZN,PBL-DLA-PBLLike,NULL,NULL,1
22634409,SPM7L107D7002,16ZU,PBL-DLA-PBLLike,NULL,NULL,1
22634410,SPM7L107D7002,170E,PBL-DLA-PBLLike,NULL,NULL,1
22634411,SPM7L107D7002,170U,PBL-DLA-PBLLike,NULL,NULL,1
22634412,SPM7L107D7002,170X,PBL-DLA-PBLLike,NULL,NULL,1
22634413,SPM7L107D7002,1711,PBL-DLA-PBLLike,NULL,NULL,1
22634414,SPM7L107D7002,171N,PBL-DLA-PBLLike,NULL,NULL,1
22634415,SPM7L107D7002,171Y,PBL-DLA-PBLLike,NULL,NULL,1
22634416,SPM7L107D7002,1720,PBL-DLA-PBLLike,NULL,NULL,1
22634417,SPM7L107D7002,172F,PBL-DLA-PBLLike,NULL,NULL,1
22634418,SPM7L107D7002,172W,PBL-DLA-PBLLike,NULL,NULL,1
22634419,SPM7L107D7002,1732,PBL-DLA-PBLLike,NULL,NULL,1
22634420,SPM7L107D7002,173H,PBL-DLA-PBLLike,NULL,NULL,1
22634421,SPM7L107D7002,173P,PBL-DLA-PBLLike,NULL,NULL,1
22634422,SPM7L107D7002,173Q,PBL-DLA-PBLLike,NULL,NULL,1
22634423,SPM7L107D7002,174A,PBL-DLA-PBLLike,NULL,NULL,1
22634424,SPM7L107D7002,174D,PBL-DLA-PBLLike,NULL,NULL,1
22634425,SPM7L107D7002,174H,PBL-DLA-PBLLike,NULL,NULL,1
22634426,SPM7L107D7002,174P,PBL-DLA-PBLLike,NULL,NULL,1
22634427,SPM7L107D7002,1759,PBL-DLA-PBLLike,NULL,NULL,1
22634428,SPM7L107D7002,175K,PBL-DLA-PBLLike,NULL,NULL,1
22634429,SPM7L107D7002,1760,PBL-DLA-PBLLike,NULL,NULL,1
22634430,SPM7L107D7002,1761,PBL-DLA-PBLLike,NULL,NULL,1
22634431,SPM7L107D7002,1762,PBL-DLA-PBLLike,NULL,NULL,1
22634432,SPM7L107D7002,176K,PBL-DLA-PBLLike,NULL,NULL,1
22634433,SPM7L107D7002,176W,PBL-DLA-PBLLike,NULL,NULL,1
22634434,SPM7L107D7002,1781,PBL-DLA-PBLLike,NULL,NULL,1
22634435,SPM7L107D7002,1783,PBL-DLA-PBLLike,NULL,NULL,1
22634436,SPM7L107D7002,1784,PBL-DLA-PBLLike,NULL,NULL,1
22634437,SPM7L107D7002,178U,PBL-DLA-PBLLike,NULL,NULL,1
22634438,SPM7L107D7002,1790,PBL-DLA-PBLLike,NULL,NULL,1
22634439,SPM7L107D7002,1797,PBL-DLA-PBLLike,NULL,NULL,1
22634440,SPM7L107D7002,17AE,PBL-DLA-PBLLike,NULL,NULL,1
22634441,SPM7L107D7002,17BZ,PBL-DLA-PBLLike,NULL,NULL,1
22634442,SPM7L107D7002,17CA,PBL-DLA-PBLLike,NULL,NULL,1
22634443,SPM7L107D7002,17CD,PBL-DLA-PBLLike,NULL,NULL,1
22634444,SPM7L107D7002,17CN,PBL-DLA-PBLLike,NULL,NULL,1
22634445,SPM7L107D7002,17CX,PBL-DLA-PBLLike,NULL,NULL,1
22634446,SPM7L107D7002,17DL,PBL-DLA-PBLLike,NULL,NULL,1
22634447,SPM7L107D7002,17DM,PBL-DLA-PBLLike,NULL,NULL,1
22634448,SPM7L107D7002,17EG,PBL-DLA-PBLLike,NULL,NULL,1
22634449,SPM7L107D7002,17EL,PBL-DLA-PBLLike,NULL,NULL,1
22634450,SPM7L107D7002,17EP,PBL-DLA-PBLLike,NULL,NULL,1
22634451,SPM7L107D7002,17EV,PBL-DLA-PBLLike,NULL,NULL,1
22634452,SPM7L107D7002,17EW,PBL-DLA-PBLLike,NULL,NULL,1
22634453,SPM7L107D7002,17EX,PBL-DLA-PBLLike,NULL,NULL,1
22634454,SPM7L107D7002,17FV,PBL-DLA-PBLLike,NULL,NULL,1
22634455,SPM7L107D7002,17GJ,PBL-DLA-PBLLike,NULL,NULL,1
22634456,SPM7L107D7002,17GP,PBL-DLA-PBLLike,NULL,NULL,1
22634457,SPM7L107D7002,17GX,PBL-DLA-PBLLike,NULL,NULL,1
22634458,SPM7L107D7002,17GY,PBL-DLA-PBLLike,NULL,NULL,1
22634459,SPM7L107D7002,17HD,PBL-DLA-PBLLike,NULL,NULL,1
22634460,SPM7L107D7002,17HX,PBL-DLA-PBLLike,NULL,NULL,1
22634461,SPM7L107D7002,17JB,PBL-DLA-PBLLike,NULL,NULL,1
22634462,SPM7L107D7002,17JL,PBL-DLA-PBLLike,NULL,NULL,1
22634463,SPM7L107D7002,17JR,PBL-DLA-PBLLike,NULL,NULL,1
22634464,SPM7L107D7002,17JT,PBL-DLA-PBLLike,NULL,NULL,1
22634465,SPM7L107D7002,17JW,PBL-DLA-PBLLike,NULL,NULL,1
22634466,SPM7L107D7002,17KF,PBL-DLA-PBLLike,NULL,NULL,1
22634467,SPM7L107D7002,17LB,PBL-DLA-PBLLike,NULL,NULL,1
22634468,SPM7L107D7002,17LH,PBL-DLA-PBLLike,NULL,NULL,1
22634469,SPM7L107D7002,17LM,PBL-DLA-PBLLike,NULL,NULL,1
22634470,SPM7L107D7002,17MF,PBL-DLA-PBLLike,NULL,NULL,1
22634471,SPM7L107D7002,17MJ,PBL-DLA-PBLLike,NULL,NULL,1
22634472,SPM7L107D7002,17MN,PBL-DLA-PBLLike,NULL,NULL,1
22634473,SPM7L107D7002,17MV,PBL-DLA-PBLLike,NULL,NULL,1
22634474,SPM7L107D7002,17NA,PBL-DLA-PBLLike,NULL,NULL,1
22634475,SPM7L107D7002,17PF,PBL-DLA-PBLLike,NULL,NULL,1
22634476,SPM7L107D7002,17PH,PBL-DLA-PBLLike,NULL,NULL,1
22634477,SPM7L107D7002,17PQ,PBL-DLA-PBLLike,NULL,NULL,1
22634478,SPM7L107D7002,17PT,PBL-DLA-PBLLike,NULL,NULL,1
22634479,SPM7L107D7002,17PU,PBL-DLA-PBLLike,NULL,NULL,1
22634480,SPM7L107D7002,17QE,PBL-DLA-PBLLike,NULL,NULL,1
22634481,SPM7L107D7002,17RC,PBL-DLA-PBLLike,NULL,NULL,1
22634482,SPM7L107D7002,17RE,PBL-DLA-PBLLike,NULL,NULL,1
22634483,SPM7L107D7002,17RR,PBL-DLA-PBLLike,NULL,NULL,1
22634484,SPM7L107D7002,17RX,PBL-DLA-PBLLike,NULL,NULL,1
22634485,SPM7L107D7002,17RZ,PBL-DLA-PBLLike,NULL,NULL,1
22634486,SPM7L107D7002,17SB,PBL-DLA-PBLLike,NULL,NULL,1
22634487,SPM7L107D7002,17SF,PBL-DLA-PBLLike,NULL,NULL,1
22634488,SPM7L107D7002,17SH,PBL-DLA-PBLLike,NULL,NULL,1
22634489,SPM7L107D7002,17SJ,PBL-DLA-PBLLike,NULL,NULL,1
22634490,SPM7L107D7002,17SZ,PBL-DLA-PBLLike,NULL,NULL,1
22634491,SPM7L107D7002,17TB,PBL-DLA-PBLLike,NULL,NULL,1
22634492,SPM7L107D7002,17TD,PBL-DLA-PBLLike,NULL,NULL,1
22634493,SPM7L107D7002,17TG,PBL-DLA-PBLLike,NULL,NULL,1
22634494,SPM7L107D7002,17TW,PBL-DLA-PBLLike,NULL,NULL,1
22634495,SPM7L107D7002,17TY,PBL-DLA-PBLLike,NULL,NULL,1
22634496,SPM7L107D7002,17VE,PBL-DLA-PBLLike,NULL,NULL,1
22634497,SPM7L107D7002,17VS,PBL-DLA-PBLLike,NULL,NULL,1
22634498,SPM7L107D7002,17VY,PBL-DLA-PBLLike,NULL,NULL,1
22634499,SPM7L107D7002,17WJ,PBL-DLA-PBLLike,NULL,NULL,1
22634500,SPM7L107D7002,17WT,PBL-DLA-PBLLike,NULL,NULL,1
22634501,SPM7L107D7002,17WY,PBL-DLA-PBLLike,NULL,NULL,1
22634502,SPM7L107D7002,17YB,PBL-DLA-PBLLike,NULL,NULL,1
22634503,SPM7L107D7002,17YC,PBL-DLA-PBLLike,NULL,NULL,1
22634504,SPM7L107D7002,17YV,PBL-DLA-PBLLike,NULL,NULL,1
22634505,SPM7L107D7002,17ZH,PBL-DLA-PBLLike,NULL,NULL,1
22634506,SPM7L107D7002,1805,PBL-DLA-PBLLike,NULL,NULL,1
22634507,SPM7L107D7002,180B,PBL-DLA-PBLLike,NULL,NULL,1
22634508,SPM7L107D7002,180W,PBL-DLA-PBLLike,NULL,NULL,1
22634509,SPM7L107D7002,181W,PBL-DLA-PBLLike,NULL,NULL,1
22634510,SPM7L107D7002,182U,PBL-DLA-PBLLike,NULL,NULL,1
22634511,SPM7L107D7002,1830,PBL-DLA-PBLLike,NULL,NULL,1
22634512,SPM7L107D7002,1839,PBL-DLA-PBLLike,NULL,NULL,1
22634513,SPM7L107D7002,183E,PBL-DLA-PBLLike,NULL,NULL,1
22634514,SPM7L107D7002,183L,PBL-DLA-PBLLike,NULL,NULL,1
22634515,SPM7L107D7002,184J,PBL-DLA-PBLLike,NULL,NULL,1
22634516,SPM7L107D7002,184X,PBL-DLA-PBLLike,NULL,NULL,1
22634517,SPM7L107D7002,185H,PBL-DLA-PBLLike,NULL,NULL,1
22634518,SPM7L107D7002,185L,PBL-DLA-PBLLike,NULL,NULL,1
22634519,SPM7L107D7002,1864,PBL-DLA-PBLLike,NULL,NULL,1
22634520,SPM7L107D7002,186F,PBL-DLA-PBLLike,NULL,NULL,1
22634521,SPM7L107D7002,186X,PBL-DLA-PBLLike,NULL,NULL,1
22634522,SPM7L107D7002,186Y,PBL-DLA-PBLLike,NULL,NULL,1
22634523,SPM7L107D7002,1872,PBL-DLA-PBLLike,NULL,NULL,1
22634524,SPM7L107D7002,187H,PBL-DLA-PBLLike,NULL,NULL,1
22634525,SPM7L107D7002,187J,PBL-DLA-PBLLike,NULL,NULL,1
22634526,SPM7L107D7002,187N,PBL-DLA-PBLLike,NULL,NULL,1
22634527,SPM7L107D7002,187P,PBL-DLA-PBLLike,NULL,NULL,1
22634528,SPM7L107D7002,1880,PBL-DLA-PBLLike,NULL,NULL,1
22634529,SPM7L107D7002,1888,PBL-DLA-PBLLike,NULL,NULL,1
22634530,SPM7L107D7002,188H,PBL-DLA-PBLLike,NULL,NULL,1
22634531,SPM7L107D7002,188L,PBL-DLA-PBLLike,NULL,NULL,1
22634532,SPM7L107D7002,188N,PBL-DLA-PBLLike,NULL,NULL,1
22634533,SPM7L107D7002,188U,PBL-DLA-PBLLike,NULL,NULL,1
22634534,SPM7L107D7002,188W,PBL-DLA-PBLLike,NULL,NULL,1
22634535,SPM7L107D7002,189B,PBL-DLA-PBLLike,NULL,NULL,1
22634536,SPM7L107D7002,189L,PBL-DLA-PBLLike,NULL,NULL,1
22634537,SPM7L107D7002,18AV,PBL-DLA-PBLLike,NULL,NULL,1
22634538,SPM7L107D7002,18BC,PBL-DLA-PBLLike,NULL,NULL,1
22634539,SPM7L107D7002,18BJ,PBL-DLA-PBLLike,NULL,NULL,1
22634540,SPM7L107D7002,18BU,PBL-DLA-PBLLike,NULL,NULL,1
22634541,SPM7L107D7002,18CB,PBL-DLA-PBLLike,NULL,NULL,1
22634542,SPM7L107D7002,18CV,PBL-DLA-PBLLike,NULL,NULL,1
22634543,SPM7L107D7002,18DH,PBL-DLA-PBLLike,NULL,NULL,1
22634544,SPM7L107D7002,18DK,PBL-DLA-PBLLike,NULL,NULL,1
22634545,SPM7L107D7002,18ET,PBL-DLA-PBLLike,NULL,NULL,1
22634546,SPM7L107D7002,18EW,PBL-DLA-PBLLike,NULL,NULL,1
22634547,SPM7L107D7002,18EY,PBL-DLA-PBLLike,NULL,NULL,1
22634548,SPM7L107D7002,18FB,PBL-DLA-PBLLike,NULL,NULL,1
22634549,SPM7L107D7002,18FH,PBL-DLA-PBLLike,NULL,NULL,1
22634550,SPM7L107D7002,18FN,PBL-DLA-PBLLike,NULL,NULL,1
22634551,SPM7L107D7002,18FT,PBL-DLA-PBLLike,NULL,NULL,1
22634552,SPM7L107D7002,18FV,PBL-DLA-PBLLike,NULL,NULL,1
22634553,SPM7L107D7002,18GA,PBL-DLA-PBLLike,NULL,NULL,1
22634554,SPM7L107D7002,18GH,PBL-DLA-PBLLike,NULL,NULL,1
22634555,SPM7L107D7002,18GP,PBL-DLA-PBLLike,NULL,NULL,1
22634556,SPM7L107D7002,18GX,PBL-DLA-PBLLike,NULL,NULL,1
22634557,SPM7L107D7002,18HD,PBL-DLA-PBLLike,NULL,NULL,1
22634558,SPM7L107D7002,18HL,PBL-DLA-PBLLike,NULL,NULL,1
22634559,SPM7L107D7002,18HR,PBL-DLA-PBLLike,NULL,NULL,1
22634560,SPM7L107D7002,18HU,PBL-DLA-PBLLike,NULL,NULL,1
22634561,SPM7L107D7002,18HV,PBL-DLA-PBLLike,NULL,NULL,1
22634562,SPM7L107D7002,18JJ,PBL-DLA-PBLLike,NULL,NULL,1
22634563,SPM7L107D7002,18JN,PBL-DLA-PBLLike,NULL,NULL,1
22634564,SPM7L107D7002,18JV,PBL-DLA-PBLLike,NULL,NULL,1
22634565,SPM7L107D7002,18JW,PBL-DLA-PBLLike,NULL,NULL,1
22634566,SPM7L107D7002,18KA,PBL-DLA-PBLLike,NULL,NULL,1
22634567,SPM7L107D7002,18KB,PBL-DLA-PBLLike,NULL,NULL,1
22634568,SPM7L107D7002,18KQ,PBL-DLA-PBLLike,NULL,NULL,1
22634569,SPM7L107D7002,18KR,PBL-DLA-PBLLike,NULL,NULL,1
22634570,SPM7L107D7002,18LE,PBL-DLA-PBLLike,NULL,NULL,1
22634571,SPM7L107D7002,18LF,PBL-DLA-PBLLike,NULL,NULL,1
22634572,SPM7L107D7002,18LV,PBL-DLA-PBLLike,NULL,NULL,1
22634573,SPM7L107D7002,18ND,PBL-DLA-PBLLike,NULL,NULL,1
22634574,SPM7L107D7002,18NF,PBL-DLA-PBLLike,NULL,NULL,1
22634575,SPM7L107D7002,18NH,PBL-DLA-PBLLike,NULL,NULL,1
22634576,SPM7L107D7002,18NL,PBL-DLA-PBLLike,NULL,NULL,1
22634577,SPM7L107D7002,18NX,PBL-DLA-PBLLike,NULL,NULL,1
22634578,SPM7L107D7002,18PG,PBL-DLA-PBLLike,NULL,NULL,1
22634579,SPM7L107D7002,18PR,PBL-DLA-PBLLike,NULL,NULL,1
22634580,SPM7L107D7002,18PU,PBL-DLA-PBLLike,NULL,NULL,1
22634581,SPM7L107D7002,18PV,PBL-DLA-PBLLike,NULL,NULL,1
22634582,SPM7L107D7002,18QF,PBL-DLA-PBLLike,NULL,NULL,1
22634583,SPM7L107D7002,18QW,PBL-DLA-PBLLike,NULL,NULL,1
22634584,SPM7L107D7002,18RL,PBL-DLA-PBLLike,NULL,NULL,1
22634585,SPM7L107D7002,18SE,PBL-DLA-PBLLike,NULL,NULL,1
22634586,SPM7L107D7002,18TB,PBL-DLA-PBLLike,NULL,NULL,1
22634587,SPM7L107D7002,18TD,PBL-DLA-PBLLike,NULL,NULL,1
22634588,SPM7L107D7002,18TV,PBL-DLA-PBLLike,NULL,NULL,1
