"","Fiscal.Year","ProductOrServiceArea","SubCustomer","Customer","ProductOrServiceCode","ProductOrServiceCodeText","MaxOfPSCscore","MaxOfIsOnlyOneSource","MaxOfIsSingleAward","LengthScore","PricingScore","MaxOfIsOfficialPBL","MaxOfIsPerformanceBasedLogistics","Action.Obligation","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","ProductOrServicesCategory.Graph","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation","Graph","LengthSingleScore","pObligation","pObligationLS","JointScore","AddressCat","pObligationA"
"35896",2013-09-30,"Other","Air Force","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,2,"Not PBL","Not PBL",78316.0303,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,7.83160303e-05,7.95328834162689e-05,4.8938506657397,TRUE,0,2.59328586879831e-08,4.51352274583855e-08,0,"No history [0-3]",3.66788574043955e-08
"35897",2013-09-30,"Other","Army","Defense","9620","MINERALS, NATURAL AND SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",693073.8403,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0006930738403,0.00070384263257845,5.84077950694439,TRUE,0,2.29498174153979e-07,3.99433491554247e-07,0,"No history [0-3]",3.24597103066912e-07
"35898",2013-09-30,"Other","Other DoD","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",23926.4205,"Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,2.39264205e-05,2.42981826952371e-05,4.37887773106741,TRUE,0,7.92277748704741e-09,1.37893152576258e-08,0,"No history [0-3]",1.12057999154881e-08
"35899",2011-09-30,"Clothing & Subsistence","DLA","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,2,"Not PBL","Not PBL",284204.71,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.000296652175663764,0.000298158529164918,5.45363127102305,TRUE,0,9.72189448103057e-08,1.69206150392926e-07,0,"No history [0-3]",1.37504308977528e-07
"35900",2011-09-30,"Clothing & Subsistence","DLA","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,0,0,2,"Not PBL","Not PBL",338749,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.000353585371100727,0.000355380822492656,5.52987802183044,TRUE,0,1.15877109621252e-07,2.01680029298083e-07,0,"No history [0-3]",1.63894001481638e-07
"35901",2011-09-30,"Other","DLA","Defense","9420","FIBERS VEGETABLE ANIMAL & SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",4860,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,5.07285601890938e-06,5.0986151909358e-06,3.68663626926229,TRUE,0,1.66247797856019e-09,2.89348438634117e-09,0,"No history [0-3]",2.35137180390425e-09
"35902",2013-09-30,"Other","Navy","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,2,"Not PBL","Not PBL",188415.7797,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0001884157797,0.000191343332690159,5.27511727186269,TRUE,0,6.23902893293899e-08,1.08588101834734e-07,0,"No history [0-3]",8.82434348355154e-08
"35903",2012-09-30,"Fuels","DLA","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,2,"Not PBL","Not PBL",3471162.57,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.00354115525290435,0.00357446459684893,6.5404749540922,TRUE,0,1.1655064080868e-06,2.02852286614974e-06,0,"No history [0-3]",1.6484662898323e-06
"35904",2012-09-30,"Fuels","DLA","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,2,"Not PBL","Not PBL",3629251.48,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.00370243187501094,0.00373725824322933,6.5598170626046,TRUE,0,1.21858765505717e-06,2.12090890752713e-06,0,"No history [0-3]",1.72354322261086e-06
"35905",2012-09-30,"Other","DLA","Defense","9650","NONFERROUS BASE METAL REFINERY",-2,0,0,0,2,"Not PBL","Not PBL",758465.1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000773758825421312,0.000781037071362373,5.87993560196372,TRUE,0,2.54668548802714e-07,4.43241642389151e-07,0,"No history [0-3]",3.60197520038449e-07
"35906",2014-09-30,"Other","Air Force","Defense","9620","MINERALS, NATURAL AND SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",78420,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,7.6773925878344e-05,7.842e-05,4.89442683796419,TRUE,0,2.55699867898369e-08,4.45036616962709e-08,0,"No history [0-3]",3.61656194783995e-08
"35907",2013-09-30,"Clothing & Subsistence","Army","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",3715000.5259,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0037150005259,0.00377272319071798,6.56995887957585,TRUE,0,1.23015151936203e-06,2.14103540618961e-06,0,"No history [0-3]",1.73989889457842e-06
"35908",2013-09-30,"Clothing & Subsistence","Army","Defense","8915","FRUITS AND VEGETABLES",-2,0,0,0,2,"Not PBL","Not PBL",138923.1175,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0001389231175,0.000141081667005179,5.14277452052021,TRUE,0,4.60017388626703e-08,8.00644067832753e-08,0,"No history [0-3]",6.50638342806374e-08
"35909",2013-09-30,"Fuels","Army","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",398725534.7552,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.3987255347552,0.404920823352493,8.60067404917676,TRUE,0,0.000132030350727533,0.00022979417669287,0,"No history [0-3]",0.000186740785721073
"35910",2013-09-30,"Fuels","Army","Defense","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",781041.1122,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0007810411122,0.000793176715954098,5.89267389473732,TRUE,0,2.58626857293452e-07,4.50130938946447e-07,0,"No history [0-3]",3.65796063355298e-07
"35911",2013-09-30,"Other","Army","Defense","9430","MISC CRUDE ANIMAL PRODS - INEDIBLE",-2,0,0,0,2,"Not PBL","Not PBL",14500,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,1.45e-05,1.47252970447852e-05,4.16136800223498,TRUE,0,4.8013982518692e-09,8.35666460160953e-09,0,"No history [0-3]",6.79099068640785e-09
"35912",2013-09-30,"Other","Army","Defense","9630","ADDITIVE METAL MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",85653.3801,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,8.56533801e-05,8.69842389560272e-05,4.93274450600338,TRUE,0,2.83624820330226e-08,4.93639013441294e-08,0,"No history [0-3]",4.01152625185139e-08
"35913",2013-09-30,"Other","Army","Defense","9670","IRON AND STEEL SCRAP",-2,0,0,0,2,"Not PBL","Not PBL",328128.6594,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0003281286594,0.000333227033004976,5.51604416417362,TRUE,0,1.08653542871127e-07,1.89107665709074e-07,0,"No history [0-3]",1.53677149650268e-07
"35914",2012-09-30,"Clothing & Subsistence","Navy","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",159771.68,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000162993323558842,0.000164526495726496,5.20349980182591,TRUE,0,5.36462678182181e-08,9.33694402688719e-08,0,"No history [0-3]",7.58760856740496e-08
"35915",2012-09-30,"Fuels","Navy","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",2464356.01,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.00251404739877623,0.00253769540727011,6.39170344781462,TRUE,0,8.27452665653232e-07,1.44015223021333e-06,0,"No history [0-3]",1.17033061019399e-06
"35916",2012-09-30,"Fuels","Navy","Defense","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",20760,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,2.11786056019538e-05,2.13778189681804e-05,4.31722734917642,TRUE,0,6.97055022458427e-09,1.21319972349404e-08,0,"No history [0-3]",9.85899089621684e-09
"35917",2011-09-30,"Other","Navy","Defense","9440","MISC CRUDE AGRI & FORESTRY PROD",-2,0,0,0,2,"Not PBL","Not PBL",23500,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,2.45292420667429e-05,2.46537977339488e-05,4.37106786227174,TRUE,0,8.03873096628899e-09,1.39911282055591e-08,0,"No history [0-3]",1.13698019324588e-08
"35918",2011-09-30,"Other","Navy","Defense","9660","PRECIOUS METALS PRIMARY FORMS",-2,0,0,0,2,"Not PBL","Not PBL",69638,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,7.26879727252698e-05,7.30570709190097e-05,4.84284628970784,TRUE,0,2.38213254055503e-08,4.14601781267544e-08,0,"No history [0-3]",3.36923517860667e-08
"35919",2013-09-30,"Fuels","Other DoD","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",13576.04,"Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,1.357604e-05,1.3786980806337e-05,4.13277310890255,TRUE,0,4.49544653264182e-09,7.82416640676104e-09,0,"No history [0-3]",6.35825939298623e-09
"35920",2014-09-30,"Other","Army","Defense","9430","MISC CRUDE ANIMAL PRODS - INEDIBLE",-2,0,0,0,2,"Not PBL","Not PBL",10068,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,9.85666776005059e-06,1.0068e-05,4.00294320687633,TRUE,0,3.28281850293392e-09,5.71363001731772e-09,0,"No history [0-3]",4.6431453316568e-09
"35921",2014-09-30,"Other","Army","Defense","9440","MISC CRUDE AGRI & FORESTRY PROD",-2,0,0,0,2,"Not PBL","Not PBL",172295.2031,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.000168678642591094,0.0001722952031,5.23627318634994,TRUE,0,5.61793683654587e-08,9.77782125816461e-08,0,"No history [0-3]",7.94588466369315e-08
"35922",2014-09-30,"Clothing & Subsistence","Air Force","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",62315.5898,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,6.10075551182159e-05,6.23155898e-05,4.79459670985549,TRUE,0,2.03189085435718e-08,3.53643448975107e-08,0,"No history [0-3]",2.87386114292124e-08
"35923",2014-09-30,"Fuels","Air Force","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",1147702.5036,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.00112361166719939,0.0011477025036,6.05982932901266,TRUE,0,3.74225170310058e-07,6.51325732570487e-07,0,"No history [0-3]",5.29295741132416e-07
"35924",2014-09-30,"Fuels","Air Force","Defense","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",556472.958,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.000544792318678843,0.000556472958,5.74544406448972,TRUE,0,1.81446138548348e-07,3.15800615480173e-07,0,"No history [0-3]",2.56633374764695e-07
"35925",2014-09-30,"Other","Air Force","Defense","9630","ADDITIVE METAL MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",57622.4883,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,5.64129641120881e-05,5.76224883e-05,4.76059200839816,TRUE,0,1.8788654228877e-08,3.27009911425724e-08,0,"No history [0-3]",2.65742538288234e-08
"35926",2013-09-30,"Other","DLA","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",3192676.5235,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0031926765235,0.00324228346044481,6.50415491879765,TRUE,0,1.05719389508391e-06,1.84000875091877e-06,0,"No history [0-3]",1.49527148522769e-06
"35927",2013-09-30,"Other","Air Force","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,2,"Not PBL","Not PBL",73362.1613,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,7.33621613e-05,7.45020425510308e-05,4.86547211746618,TRUE,0,2.42924795185632e-08,4.22802052712606e-08,0,"No history [0-3]",3.43587416636586e-08
"35928",2013-09-30,"Fuels","Air Force","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",-14696.6899,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,-1.46966899e-05,-1.49250430587996e-05,NA,TRUE,0,-4.86652835821543e-09,-8.47002125849395e-09,0,"No history [0-3]",-6.88310925737409e-09
"35929",2013-09-30,"Fuels","Air Force","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",76422.1991,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,7.64221991e-05,7.76096263836702e-05,4.883219530647,TRUE,0,2.53057526319131e-08,4.40437714480087e-08,0,"No history [0-3]",3.57918925739935e-08
"35930",2014-09-30,"Clothing & Subsistence","Army","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,0,0,2,"Not PBL","Not PBL",-1413.49,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,-1.38382015416706e-06,-1.41349e-06,NA,TRUE,0,-4.60889066916177e-10,-8.02161193204055e-10,0,"No history [0-3]",-6.51871225153315e-10
"35931",2013-09-30,"Clothing & Subsistence","DLA","Defense","8915","FRUITS AND VEGETABLES",-2,0,0,0,2,"Not PBL","Not PBL",3542073.0826,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0035420730826,0.003597108847974,6.54925751762268,TRUE,0,1.1728898970199e-06,2.0413735686674e-06,0,"No history [0-3]",1.65890933203535e-06
"35932",2013-09-30,"Other","DLA","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,2,"Not PBL","Not PBL",71488.25,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,7.148825e-05,7.25990149284046e-05,4.85423466586391,TRUE,0,2.36719695571854e-08,4.12002295314491e-08,0,"No history [0-3]",3.34811062025928e-08
"35933",2013-09-30,"Other","DLA","Defense","9660","PRECIOUS METALS PRIMARY FORMS",-2,0,0,0,2,"Not PBL","Not PBL",38037.1016,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,3.80371016e-05,3.862811170915e-05,4.58020741659652,TRUE,0,1.25952602157525e-08,2.19216069302445e-08,0,"No history [0-3]",1.78144553588654e-08
"35934",2012-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,2,"Not PBL","Not PBL",894625.14,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000912664402777105,0.000921249243126352,5.9516410981848,TRUE,0,3.00386776037849e-07,5.22812607167059e-07,0,"No history [0-3]",4.24860361791268e-07
"35935",2012-09-30,"Clothing & Subsistence","Army","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,0,0,2,"Not PBL","Not PBL",28907.13,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,2.94900147087864e-05,2.97674080939141e-05,4.46100497555043,TRUE,0,9.70609833880476e-09,1.68931224099259e-08,0,"No history [0-3]",1.37280891862118e-08
"35936",2013-09-30,"Fuels","DLA","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,2,"Not PBL","Not PBL",4332657.9216,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0043326579216,0.00439997757855184,6.63675440132929,TRUE,0,1.43467697729086e-06,2.49700476443571e-06,0,"No history [0-3]",2.02917514434323e-06
"35937",2013-09-30,"Other","Navy","Defense","9420","FIBERS VEGETABLE ANIMAL & SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",5170,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,5.17e-06,5.25033004976135e-06,3.71349054309394,TRUE,0,1.71194682497681e-09,2.97958317174629e-09,0,"No history [0-3]",2.42133943784335e-09
"35938",2013-09-30,"Other","Navy","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,2,"Not PBL","Not PBL",53237.7514,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,5.32377514e-05,5.4064945059409e-05,4.72621970391768,TRUE,0,1.7628665276235e-08,3.06820712133564e-08,0,"No history [0-3]",2.49335913050135e-08
"35939",2013-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,2,"Not PBL","Not PBL",1540579.0874,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0015405790874,0.00156451618503097,6.18768399823217,TRUE,0,5.10133361179904e-07,8.87869153493482e-07,0,"No history [0-3]",7.21521257531593e-07
"35940",2013-09-30,"Clothing & Subsistence","Army","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,0,0,2,"Not PBL","Not PBL",69781.5996,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,6.97815996e-05,7.08658470600183e-05,4.84374092053615,TRUE,0,2.3106844850488e-08,4.0216649877311e-08,0,"No history [0-3]",3.26818064114649e-08
"35941",2013-09-30,"Clothing & Subsistence","Army","Defense","8950","CONDIMENTS AND RELATED PRODUCTS",-2,0,0,0,2,"Not PBL","Not PBL",109368.1764,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0001093681764,0.00011106750929217,5.03889097076846,TRUE,0,3.6215184205316e-08,6.30312529837563e-08,0,"No history [0-3]",5.12219494704697e-08
"35942",2013-09-30,"Fuels","Navy","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",489105.14,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.00048910514,0.000496704722250432,5.68940222684072,TRUE,0,1.61957832012155e-07,2.8188190413126e-07,0,"No history [0-3]",2.29069548304428e-07
"35943",2013-09-30,"Fuels","Navy","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",714853.9563,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0007148539563,0.000725961162079821,5.85421732508569,TRUE,0,2.36710243870386e-07,4.11985844960878e-07,0,"No history [0-3]",3.34797693750007e-07
"35944",2013-09-30,"Other","Army","Defense","9420","FIBERS VEGETABLE ANIMAL & SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",45150,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,4.515e-05,4.58515283842795e-05,4.65465775464952,TRUE,0,1.49505607635789e-08,2.60209246043221e-08,0,"No history [0-3]",2.11457399649182e-08
"35945",2013-09-30,"Other","Army","Defense","9680","NONFERROUS SCRAP",-2,0,0,0,2,"Not PBL","Not PBL",74608.4399,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,7.46084399e-05,7.57676854879659e-05,4.87278795876852,TRUE,0,2.47051608903827e-08,4.2998462668527e-08,0,"No history [0-3]",3.49424289991944e-08
"35946",2013-09-30,"Other","Other DoD","Defense","9620","MINERALS, NATURAL AND SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",6613,"Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,6.613e-06,6.71575099014928e-06,3.82039852270398,TRUE,0,2.18976873376628e-09,3.81121538003061e-09,0,"No history [0-3]",3.09716009718725e-09
"35947",2014-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,2,"Not PBL","Not PBL",1031422.1458,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.00100977209093257,0.0010314221458,6.01343645196451,TRUE,0,3.36310260684153e-07,5.85336167339008e-07,0,"No history [0-3]",4.7566973790611e-07
"35948",2014-09-30,"Fuels","Air Force","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,2,"Not PBL","Not PBL",3503.2,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,3.42966612008435e-06,3.5032e-06,3.54446493218407,TRUE,0,1.14226954504153e-09,1.9880799241823e-09,0,"No history [0-3]",1.61560058858364e-09
